p10,median,p90
-476.03564,446.8152,1430.8215
6744.8545,7877.8223,9146.553
5917.3535,6972.3394,8119.8994
5671.266,6760.5176,7922.833
5457.705,6468.7827,7515.8203
6385.0693,7439.455,8591.124
3177.704,4169.7803,5167.5835
-413.90967,468.08203,1545.3103
4322.8257,5395.5137,6545.108
4379.9624,5482.594,6695.1514
3364.163,4579.6855,5881.5396
-1554.4995,-311.39355,994.5869
4497.104,5735.1035,6927.7295
3834.1016,4922.636,6112.0825
-573.8208,330.45605,1386.8887
6382.801,7570.958,8772.125
5718.623,6800.005,7907.8135
5342.085,6409.635,7425.2812
5679.369,6717.8154,7764.05
6270.0317,7328.723,8552.972
3145.7104,4255.5464,5412.75
-452.53418,566.33765,1646.2239
-602.4453,552.9475,1781.8157
4253.896,5669.282,6975.465
3470.4443,4698.8794,5968.081
4502.917,5628.1875,6822.5063
4350.299,5413.01,6505.0073
4004.1006,5100.5356,6280.9863
-688.9424,280.33643,1338.0188
6777.215,8008.6235,9196.877
5858.196,6962.3438,8064.533
5353.738,6378.7466,7432.58
5458.714,6424.33,7424.5874
5471.5312,6448.1304,7504.463
3072.0923,4025.724,5000.95
-739.2905,77.48047,981.78345
4234.59,5204.33,6202.579
4139.544,5028.434,6023.9927
3377.792,4324.8667,5312.1514
3889.4563,4763.26,5776.449
4175.557,4997.0117,5918.504
3789.2534,4628.5117,5502.511
-863.3213,-138.58887,684.6372
6525.008,7524.1797,8638.234
5649.542,6584.4854,7591.0806
5384.2,6301.7188,7246.0293
5299.8037,6202.1665,7186.6187
5674.6304,6588.3184,7662.746
2785.1138,3669.7495,4548.002
-319.63086,464.1765,1316.4602
3938.3472,4777.69,5696.839
3955.863,4798.922,5757.1816
3024.9863,3949.854,4919.7993
3759.5488,4637.2993,5625.0117
3747.545,4641.35,5614.8647
3597.385,4439.741,5430.254
-804.87305,-150.31934,652.2173
6752.913,7848.8735,9050.391
5523.7285,6497.7583,7594.9507
5347.4775,6309.1465,7370.4277
5293.778,6278.2266,7311.0874
5791.6045,6898.364,7970.283
2925.1602,3863.909,4823.0713
-375.7256,404.93115,1274.3269
4418.5728,5246.0327,6194.5474
4354.1006,5195.13,6171.21
3156.77,4068.0999,5015.451
3777.2273,4654.0244,5608.67
3778.08,4654.4595,5624.606
3451.3853,4348.4985,5319.6416
-1109.1128,-246.82666,721.2527
6017.3633,7149.343,8461.74
5340.016,6336.843,7456.746
5063.283,6017.3853,7135.582
4960.5273,5951.682,7098.971
5505.63,6604.951,7852.2725
2715.1267,3640.4316,4588.794
-453.80908,355.65283,1313.3015
4344.875,5335.8975,6423.972
4209.559,5205.1235,6224.285
3151.3396,4055.5164,4965.1133
3333.0203,4286.379,5220.58
3661.6863,4579.744,5554.897
3210.5562,4203.109,5235.2197
-941.3252,-94.48096,931.0459
6470.476,7689.526,9133.06
5935.4224,7096.0645,8492.138
5632.899,6842.079,8357.604
5575.6875,6838.117,8365.84
5928.6377,7319.0806,8913.592
