p10,median,p90
10417.084,12036.285,14226.431
9885.179,11415.589,13447.763
6591.319,7869.0986,9246.863
11747.972,13648.991,16382.236
9610.837,11018.633,12879.746
9205.5205,10486.807,12164.69
9026.404,10252.846,11836.744
9321.642,10632.132,12382.902
9549.902,10950.749,12778.763
6724.953,7959.5513,9706.854
11387.743,13386.844,16326.004
9895.5205,11594.988,14081.986
9335.68,10958.89,13214.142
9002.372,10534.489,12730.063
9264.449,10795.021,12903.9795
9496.663,11016.118,13175.007
6668.041,8058.099,9870.435
11010.096,12949.144,15568.184
9200.133,10713.077,12691.038
8912.863,10381.038,12366.464
8741.863,10241.222,12234.616
8701.035,10302.645,12367.05
9626.631,11241.28,13401.083
6265.5986,7735.873,9466.386
11106.393,13048.552,15817.706
9527.325,11207.949,13364.803
9334.5,10946.995,13116.953
9386.486,11157.88,13536.111
9320.443,11224.516,13740.244
9947.116,12107.14,14915.852
