p10,median,p90
7918.9766,9093.403,10640.088
7868.2544,9109.875,10730.448
6422.612,7524.8325,8895.161
-1672.4355,-825.2202,294.3369
7115.6616,8168.163,9483.874
6405.9365,7298.188,8261.584
6058.8643,6918.952,7947.8633
6219.1826,7109.1777,8147.773
6768.6763,7672.9937,8757.49
5944.802,6957.234,8118.9785
-74.3501,736.14014,2043.1445
8216.409,9550.023,11637.609
8054.0205,9347.021,11379.715
6711.4834,7922.0312,9750.484
6536.79,7739.883,9524.622
6880.298,8170.3047,9963.58
4574.9004,5789.048,6994.935
-1617.7676,-682.7959,243.04688
6129.5244,7236.522,8379.732
5174.171,6183.3726,7214.4717
4565.7793,5508.9253,6464.7188
5432.1597,6396.174,7245.397
6189.092,7194.4873,8323.111
5720.571,6803.679,8001.2803
-303.76025,396.4297,1456.7354
8572.822,10168.231,12284.166
8331.575,9876.055,12212.492
7630.9785,9221.996,11694.182
7493.731,9249.141,11937.635
7692.416,9562.48,12179.713
