p10,median,p90
7633.71,8933.85,10692.4
7500.9688,8704.059,10430.531
6372.7666,7407.6094,8837.074
-1417.873,-540.0625,726.9863
6313.5957,7255.2886,8408.687
5967.9233,6793.5093,7811.23
5457.447,6273.7124,7342.233
5639.409,6440.6636,7441.801
5908.3174,6660.406,7639.8916
6210.4253,7087.383,8176.8647
-346.5952,437.7422,1744.3481
8512.322,9646.447,11590.818
8063.0234,9234.526,11132.639
7098.135,8153.1426,10014.435
6240.283,7326.132,9026.443
6850.912,7890.4854,9534.06
5485.997,6380.2666,7384.0713
-951.39746,-159.57373,698.2046
6328.337,7296.0264,8359.755
5769.377,6644.7246,7667.602
4370.829,5224.0137,6195.2134
4906.3687,5766.1387,6650.222
5321.8984,6236.2856,7345.0
6166.3096,7175.962,8440.78
-452.07764,207.46729,1345.377
9230.94,10834.121,13170.791
8918.22,10476.472,12998.545
8064.7285,9741.197,12385.635
7774.658,9603.34,12470.6045
7804.068,9754.317,12676.529
