p10,median,p90
6637.4653,8425.093,10281.518
6865.752,8679.509,10546.265
4719.4707,6511.337,8359.477
-1668.478,-116.76611,1519.6768
5736.497,7618.878,9531.566
5311.2173,7170.6455,9008.646
4880.744,6653.5137,8440.587
4530.276,6322.3613,8061.2104
5006.9937,6673.328,8322.725
4719.9614,6461.1987,8079.074
-1105.3423,243.5957,1808.269
7746.489,9647.837,11794.765
7074.3877,8883.8,10917.949
6292.212,8129.2773,10124.534
5170.9004,7073.8623,8998.253
5912.3755,7877.7314,9785.668
3720.491,5476.8657,7139.315
-1956.2124,-369.5786,1201.0703
5895.948,7681.496,9526.041
5400.3467,7230.313,9006.763
4726.333,6538.0903,8314.227
4713.5244,6552.1826,8336.279
4800.787,6623.662,8390.48
4620.825,6387.6465,8157.8823
-1330.7817,74.46582,1525.3594
7739.756,9865.156,12092.447
7296.256,9415.852,11675.328
6201.6777,8305.065,10452.93
5854.3843,7979.8633,10019.747
6035.6455,8187.5396,10307.24
