p10,median,p90
6588.097,7771.902,9152.931
6927.4487,8087.527,9532.29
5978.305,7042.2256,8300.722
-911.8345,-128.23828,906.98975
5604.2354,6710.4756,7869.1987
5020.871,6010.1475,7120.9336
4921.3564,5874.607,7022.0547
4403.9272,5453.625,6573.0513
4869.8955,5844.674,6906.9478
6149.4727,7160.733,8325.787
-720.8638,1.0473633,960.228
7449.4824,8540.836,10047.407
6916.944,8037.876,9389.57
6715.948,7864.8945,9202.459
5943.8076,7064.42,8434.421
6656.278,7807.9414,9253.959
5980.7275,6858.231,7968.201
-347.7163,418.38916,1314.4102
5609.132,6608.995,7673.97
4758.432,5715.1514,6741.701
4404.956,5290.431,6311.676
4448.394,5355.14,6278.052
4693.9004,5656.128,6778.765
6069.1953,7184.404,8488.98
-718.7554,-94.54639,943.9263
7775.2114,9284.763,11227.848
7468.736,8842.129,10821.354
7103.5317,8578.213,10581.732
7035.1846,8520.074,10602.811
6908.046,8535.086,10616.656
