p10,median,p90
7280.3794,8507.013,10271.565
8015.223,9479.648,11621.287
5989.845,7157.0347,8771.433
-1027.751,-101.456055,1167.3833
5525.379,6579.103,7976.4424
4962.7515,5872.0806,6931.24
4244.5205,5145.0156,6301.545
4360.751,5443.243,6625.463
5137.639,6040.7314,7215.728
7275.501,8401.611,10085.395
-169.40625,555.5908,2142.5942
9780.009,11638.893,15694.321
8239.557,9946.271,13190.338
7285.753,8917.732,12301.498
5125.975,7226.4614,10911.563
9211.221,11844.117,17897.383
7578.632,10140.917,15055.604
1140.8296,2443.4995,4866.9453
7198.486,9703.654,14688.861
6697.5806,9023.184,13487.05
5909.682,7896.8936,11929.175
5981.2144,7961.2666,11798.404
7170.937,9342.79,13955.477
8388.288,11090.853,17952.941
1113.1631,2239.5596,6004.287
11420.671,15525.489,27758.74
9946.178,13790.779,24857.234
8307.974,12495.736,23956.984
7695.3623,12025.842,23572.766
8730.422,13251.91,26946.387
