p10,median,p90
5150.284,6576.098,8143.8457
5620.552,7060.8604,8668.061
3570.4082,5088.392,6671.0195
-2117.415,-868.14404,586.125
5596.859,7109.5034,8687.475
5210.3936,6558.4614,8107.0713
4942.67,6284.9565,7790.396
4365.728,5744.406,7294.919
5114.341,6489.604,7967.2217
3822.9375,5216.284,6644.5527
-879.32764,152.55664,1573.2749
6353.0234,7906.1523,9821.086
6051.6514,7555.3843,9405.076
5148.5654,6633.5444,8397.224
4404.464,5936.7886,7613.5264
5001.796,6620.7983,8308.15
2662.4646,4107.8857,5681.0767
-2119.3706,-801.91797,597.41016
5047.0117,6594.4106,8310.483
4630.0566,6191.0347,7851.753
4127.607,5579.7847,7207.534
3945.043,5485.432,7099.226
4750.609,6334.1724,7986.6646
3291.252,4935.253,6648.9956
-1103.7495,77.743164,1528.81
6422.4043,8362.059,10715.408
6005.9,7992.451,10361.777
5034.2393,7058.6016,9466.949
4609.274,6612.6445,8993.707
5039.4785,7154.925,9487.45
