p10,median,p90
6726.729,8326.932,10453.84
6776.5283,8438.558,10577.846
3879.6382,5577.923,7496.778
-2013.8916,-794.84375,891.0215
6575.178,8131.279,9916.581
6439.838,7696.15,9371.187
6181.4385,7385.694,8977.5625
6552.454,7735.324,9330.254
6746.4453,7985.4883,9626.289
4885.8525,6155.1523,7698.0645
-264.09277,721.2793,2329.3413
7595.4756,9180.226,11458.852
7332.0693,8808.833,10965.033
6302.5796,7640.1187,9567.726
6407.866,7744.9536,9616.994
6415.1797,7867.537,9781.311
3490.9607,4848.8555,6243.9385
-1545.8452,-431.31543,839.93994
6286.9976,7652.4033,9305.137
5821.9062,7276.5386,8960.273
5326.331,6607.241,8257.244
6106.7026,7409.2876,9117.016
6526.8145,7937.451,9716.943
4558.075,6206.77,8128.1997
-438.2202,613.5005,2206.2236
7743.6577,9892.25,12942.695
7445.258,9624.214,12725.064
6062.4175,8302.918,11463.081
6399.6646,8618.927,11689.018
6401.5996,8669.991,11572.756
