p10,median,p90
7697.4663,8859.3,10690.973
7625.241,8761.484,10632.964
6890.6934,7864.153,9504.196
-946.209,-238.3081,1149.915
7140.2,8075.5996,9565.369
6858.0684,7670.3525,8909.578
6571.5776,7336.427,8497.077
6285.529,7052.9253,8104.0547
6412.128,7160.111,8165.6416
6601.668,7382.275,8442.142
-467.083,277.98096,1390.2544
7897.6436,8870.672,10472.361
7676.205,8520.097,9905.745
7408.63,8241.712,9601.312
6593.829,7389.444,8717.045
6855.239,7686.429,9006.368
5891.535,6621.4927,7470.8696
-393.48682,255.0835,895.2793
6420.9243,7208.473,8065.0225
6165.6885,6908.833,7709.9463
5501.846,6229.4976,6994.512
5386.854,6118.043,6799.2715
5795.793,6549.308,7435.1143
6400.0977,7268.1445,8335.781
-284.05957,211.1792,1135.7959
8155.1035,9421.305,11334.984
8028.3755,9291.497,11540.162
7664.8945,9014.67,11547.514
7090.058,8736.92,11567.336
7623.582,9402.42,12736.486
