p10,median,p90
3486.1794,5129.242,6411.3955
3881.5498,5418.9404,6668.427
3975.565,5522.1846,6701.5913
-1841.25,-659.66943,596.4724
3500.8726,5142.273,6310.797
3519.5083,5037.12,6165.4062
3295.9814,4787.0186,5839.3926
2462.3442,3896.6897,5012.5933
3665.8074,4980.215,5974.4863
3988.8906,5308.8076,6264.152
-1063.0474,-121.33447,971.9314
4285.551,5752.9185,6882.9395
4065.403,5682.695,6937.582
3195.0723,5209.717,6594.4966
2464.2122,4528.987,6116.753
3879.6108,5681.4297,7009.5312
4057.0627,5492.871,6714.702
-1257.2524,-243.50195,852.38403
3614.779,5193.979,6475.0723
3247.92,4898.5776,6269.8916
2865.6118,4542.0923,5931.692
2421.1763,4255.019,5701.0176
2568.935,4333.215,5836.163
3232.3193,4962.7227,6427.0615
-1074.0044,-73.43506,1102.2117
4115.537,5756.6006,7264.077
4191.5015,5754.664,7276.908
3702.447,5567.767,7135.3047
2797.7915,4733.152,6550.4277
3796.0962,5705.1196,7306.9062
