p10,median,p90
3994.8872,4419.1562,4853.3203
3752.275,4206.7056,4656.6826
1176.2654,1590.2347,2053.5261
-544.2141,-147.12256,282.39478
3631.6333,4096.6494,4593.5596
3254.531,3679.7122,4092.018
3106.2527,3513.3423,3951.234
2759.9429,3167.0469,3582.2246
2654.2915,3055.8406,3482.4915
1448.9902,1865.8019,2334.5498
-233.8999,125.20581,530.68555
5047.6953,5642.8647,6236.7285
4472.642,4990.6104,5546.876
4005.2744,4534.6187,5089.1387
3560.2292,4071.1262,4678.7114
3531.388,4080.3435,4655.2607
975.67236,1382.4058,1858.5084
-333.6931,40.021484,469.8069
3399.0085,3917.9414,4408.683
3052.2646,3529.5425,4038.7117
2597.4155,3060.5056,3543.2727
2558.7776,3011.4153,3458.0183
2417.3613,2911.6807,3403.3433
1163.3357,1601.348,2160.4504
-459.4275,-77.54932,372.052
4915.378,5594.3906,6332.456
4351.142,5023.524,5840.6113
3845.2866,4483.33,5224.713
3743.5715,4433.842,5186.2637
3688.9387,4448.253,5296.425
