p10,median,p90
6729.4497,7533.255,8491.952
6783.872,7717.229,8787.959
5367.8174,6218.911,7188.544
-1353.2373,-600.2427,314.6792
6247.69,7133.842,8192.179
5511.8945,6274.3765,7190.879
4851.2837,5630.9834,6549.641
5700.72,6459.067,7418.746
6391.9434,7146.002,8086.4004
5751.4697,6562.2114,7545.132
-123.32764,511.91846,1552.958
7497.101,8494.359,10024.355
6694.991,7637.7627,8903.827
5917.911,6833.011,8123.4844
5884.7446,6804.0786,8119.4473
6664.243,7627.1416,9056.838
4594.0146,5486.3394,6504.0034
-1006.88574,-247.25488,685.2095
6058.9062,7041.97,8229.849
5238.749,6116.9146,7284.1445
4472.417,5272.09,6289.8438
5415.2495,6279.813,7353.7466
6026.6772,6912.2847,8063.217
5346.8413,6267.828,7494.227
-286.9131,345.1089,1446.6421
7378.872,8800.918,10859.377
6536.7163,7758.376,9621.316
5946.864,7097.38,8900.689
6248.1567,7453.0503,9426.883
6647.057,8118.4414,10209.58
