p10,median,p90
17583.04,19274.816,21198.916
17536.965,19461.584,21732.047
16285.514,18214.73,20459.48
-1624.957,-2.8271484,2153.6396
14948.007,16728.86,18856.564
13946.365,15818.043,17687.39
12824.065,14606.538,16485.049
13193.823,15078.841,16939.848
14299.286,15970.066,17711.477
15416.84,17181.695,19195.34
-1237.165,203.60645,1790.5625
17190.463,18972.771,21133.822
16482.477,18388.441,20506.639
15868.4375,17879.076,19908.434
15382.543,17474.756,19577.969
16163.669,18164.008,20361.137
15285.0,17011.422,18911.133
-1074.5107,398.24902,2127.0625
14445.045,16281.996,18192.963
13007.418,14834.904,16771.773
11274.287,13086.988,14880.545
12371.659,14248.045,15971.119
12470.464,14288.639,16277.217
14837.661,16698.516,18949.924
-1447.2402,-172.98047,1561.4902
18055.65,20256.857,22896.02
17785.91,19819.533,22587.582
17027.209,19473.424,22381.188
17426.393,19981.617,22934.19
17712.67,20445.918,23484.164
