p10,median,p90
1734.3096,2600.3442,3328.201
2001.7429,2874.3328,3670.6611
355.82214,1020.0725,1751.2509
-985.5034,-326.17285,354.698
1976.204,2956.322,3814.0752
1754.4456,2679.08,3458.2864
1627.9331,2500.1702,3232.5232
1471.7827,2290.1074,3007.6643
1730.8911,2592.9114,3288.871
410.00696,1107.7505,1746.5177
-600.68604,2.0065918,625.62476
2318.083,3384.7034,4329.671
1999.8735,3055.8281,3996.9783
1726.0881,2796.267,3780.0005
1489.8916,2522.2886,3389.633
1753.5886,2808.0955,3745.9888
267.35034,1134.3295,1975.9247
-810.5764,-93.6897,589.14087
2082.7986,3309.5908,4402.4385
1642.2673,2768.2388,3705.1257
1667.2812,2678.1118,3582.1611
1577.366,2562.7485,3371.451
1945.83,2967.565,3777.8481
370.96936,1156.541,1895.1414
-627.0127,6.4331055,612.73157
2193.344,3348.7195,4442.714
1827.6182,3041.4678,4189.9575
1736.5648,2968.755,4134.7295
1516.9288,2681.6692,3729.462
1943.0624,3099.4727,4127.395
