p10,median,p90
6162.7017,6793.395,7483.1035
6092.254,6764.3965,7516.5757
1301.7634,1774.3342,2367.7612
-458.58936,-7.651367,515.1929
4890.6387,5499.615,6153.3447
4514.1494,5047.547,5530.259
4591.224,5145.671,5767.3745
3783.792,4358.613,4933.3306
3606.5972,4159.041,4782.948
1943.8032,2478.8474,3169.9292
-187.54199,237.35059,965.9011
7867.606,8893.904,10370.029
6930.542,7856.7715,9248.14
6477.135,7539.58,9102.819
4713.9565,5897.127,7634.6875
7685.1816,9160.935,11507.66
2669.6855,3847.4636,5731.1084
1295.802,2186.7485,3932.524
6168.8945,7566.493,9855.639
5579.9453,6888.926,9123.318
5458.7954,6643.7485,8934.363
4766.4014,5898.7188,8006.506
5086.561,6290.1074,8572.433
3277.888,4581.4385,6967.4336
860.90894,1712.7029,4097.333
9269.395,11789.184,17946.316
8451.338,10830.148,16837.447
7952.1777,10400.525,16669.506
6864.8247,9813.479,16487.414
7135.209,9924.146,17755.516
