p10,median,p90
8694.449,9680.8125,10697.387
8077.2866,9102.037,10171.421
2727.879,3616.8154,4617.629
-1171.5425,-352.9668,531.5034
7178.606,8152.0063,9203.212
6596.7383,7454.989,8340.355
6480.3984,7329.281,8309.104
5756.582,6617.155,7501.317
5314.657,6134.645,7006.933
3651.2495,4494.6855,5446.707
-139.56396,538.5752,1410.9141
10928.637,12273.295,13775.928
10059.821,11217.194,12603.795
9322.548,10541.201,11890.717
7616.7124,8721.511,10131.363
7302.306,8610.467,9967.57
2600.02,3392.9539,4318.1045
-348.51465,391.34912,1181.229
6774.542,7775.8384,8749.379
5971.4585,6838.787,7663.5537
5606.8945,6464.0366,7364.1055
5255.7793,6066.002,6837.748
4834.4834,5742.4453,6637.1675
3267.5488,4063.158,5077.3955
-560.78564,61.551758,897.1221
11199.117,12656.029,14405.078
10213.042,11595.139,13431.96
9437.515,10931.424,12774.726
8619.323,10109.593,11883.201
8332.353,9954.864,11973.068
