p10,median,p90
6276.347,7970.909,10018.269
6335.3184,8087.0073,10146.369
3220.9993,4795.2266,6592.1943
-1616.894,-394.6748,1117.1938
5833.657,7532.5093,9451.279
5704.185,7223.8447,9057.078
5327.2686,6845.194,8601.935
5009.2734,6459.669,8304.324
5661.926,7118.7505,8854.42
3352.5483,4760.992,6253.2803
-589.5029,431.4165,1894.0928
7008.4653,8755.431,10980.957
7031.303,8760.581,10850.252
6119.1978,7713.1963,9866.652
5607.2554,7243.7114,9215.189
5348.0513,7094.3535,9044.527
2250.2952,3631.3389,5166.2334
-1785.4863,-509.64307,897.5122
5755.6606,7590.295,9527.363
5265.0444,7028.8037,8966.278
4651.1895,6249.0156,8165.167
5130.551,6699.049,8535.114
5134.6978,6797.713,8651.24
2933.6812,4472.2197,6259.2153
-673.6074,466.2202,1959.7004
7045.3677,9316.136,12208.432
6717.6777,9016.955,11975.251
5809.818,8192.47,11161.17
5424.6323,7676.252,10538.33
5669.164,8032.202,10719.102
