p10,median,p90
8340.121,10090.389,11947.657
8891.874,10552.711,12613.455
7062.9062,8651.314,10408.804
-1368.2588,-94.23535,1518.2266
7762.3887,9157.247,10778.078
7079.0293,8393.616,9890.472
6728.5923,7985.512,9469.725
5855.4688,7145.7314,8616.123
6450.789,7765.803,9221.625
6683.4473,8035.321,9457.354
-782.54004,359.61816,1755.5107
9103.176,10580.053,12462.839
8697.051,10221.079,12031.869
8064.4883,9598.065,11350.432
7214.283,8757.192,10529.938
7746.7397,9334.947,11132.533
5838.0264,7244.0566,8719.563
-1217.4502,76.8584,1443.2515
6970.554,8342.898,9799.803
6118.4946,7446.169,8956.354
5358.197,6568.0503,7959.112
5490.3096,6722.962,7948.411
5869.0596,7149.167,8580.908
6119.9336,7480.936,9008.742
-984.16016,53.597656,1418.44
9453.395,11415.121,13579.937
9272.996,11191.086,13505.535
8384.766,10528.439,12873.785
8496.785,10718.712,13136.92
8717.917,10969.487,13442.157
