p10,median,p90
13308.934,16321.239,20189.688
12090.158,14713.613,18131.352
6944.118,9313.268,12033.6875
-2529.4658,-591.7129,1876.4971
11305.022,13752.056,16641.625
11214.914,13162.635,15738.508
9808.669,11658.286,13957.221
10193.33,11935.369,14027.431
9802.711,11536.17,13697.27
8082.952,10059.283,12303.114
-669.32324,941.68945,3494.4907
15851.111,19093.0,23805.736
14031.902,17085.129,21370.469
11500.17,14310.923,18296.22
10590.764,13361.164,16885.688
10472.08,13541.154,16953.227
6083.742,8371.608,10876.495
-1700.4482,199.89648,2416.4229
11317.767,13597.38,16365.299
10274.975,12540.745,15241.598
8107.0996,10160.75,12502.918
9088.688,10996.517,13171.127
8587.717,10716.146,13020.705
7602.003,9829.715,12175.249
-1547.0605,88.3291,2510.8066
14980.084,19083.182,24233.578
13451.262,17286.162,22413.938
10955.111,14651.514,19395.275
11046.264,14564.446,18916.844
10857.267,14306.491,18738.549
