p10,median,p90
5846.463,6482.3057,7166.2715
5725.6807,6390.6294,7077.868
6123.213,6763.2314,7525.3096
-689.1421,-104.180176,682.3164
6105.8066,6747.211,7453.242
5727.0024,6396.6045,7119.059
5399.968,6074.51,6804.4736
5371.735,6066.5635,6801.537
5470.8037,6109.909,6788.482
5826.8447,6502.8115,7241.706
-228.20801,300.3838,995.3047
6306.0728,6965.0713,7698.492
5900.8057,6624.957,7406.3496
5574.5347,6317.7324,7090.019
5418.7905,6192.468,7013.733
5601.827,6342.1323,7134.2725
5851.268,6530.888,7314.384
-1006.7529,-346.23682,442.85547
6106.326,6797.391,7661.1377
5690.5527,6433.0566,7274.272
5267.8633,6017.138,6855.927
5414.297,6193.5615,7031.041
5493.253,6239.797,7086.1167
5783.1777,6529.969,7454.573
-390.14355,144.59863,955.5713
6262.835,7120.3765,8125.1953
6027.361,6855.0396,7859.462
5579.311,6438.629,7471.3467
5504.9053,6387.8076,7372.48
5663.829,6550.343,7560.221
