p10,median,p90
5930.2617,7258.8096,8806.882
5535.0376,6820.8765,8343.306
1284.8477,2210.6582,3362.5112
-1627.7847,-717.3125,362.77344
5072.0186,6433.105,8042.213
4835.8477,5923.0054,7277.951
4046.1675,5087.0605,6312.3135
4296.484,5271.889,6413.9194
4806.281,5861.748,7128.623
1668.4072,2579.8433,3583.2747
-50.78662,666.6079,1785.98
7170.8755,8823.063,11110.645
6726.3115,8485.673,10742.518
4629.2563,6282.272,8479.982
4480.5176,6031.649,7990.509
4428.3154,6131.095,8082.7637
639.3755,1604.488,2578.1277
-1585.2974,-703.1577,269.51172
4641.4756,6089.9043,7629.284
4250.1567,5640.891,7210.5596
3030.4436,4306.5317,5739.714
3898.0159,5111.6987,6530.3657
4355.7646,5642.8257,7133.249
1260.9192,2302.9995,3571.814
-682.4429,192.56934,1331.0161
6637.2886,8708.037,11289.719
6430.434,8502.237,11236.15
4999.0938,7009.904,9692.003
4912.2905,6982.6055,9593.114
5039.6836,7188.1426,9739.895
