p10,median,p90
4810.0576,5596.946,6500.1113
5150.3936,5994.409,7043.2876
3588.775,4368.453,5316.0547
-567.374,39.353027,890.2727
4412.5015,5178.358,6074.2705
4217.821,4936.604,5792.7104
3864.1245,4573.6294,5436.168
3996.2698,4695.824,5596.026
4450.854,5154.4863,6019.1045
3643.563,4395.9785,5213.574
-493.92285,79.99292,928.50806
4997.6694,5832.213,6933.8115
4608.7026,5443.0864,6436.934
4405.972,5257.162,6307.6836
3945.577,4844.1997,5904.947
4729.738,5642.3794,6734.3135
3202.985,4016.9019,4941.3857
-623.95166,-16.157227,781.08203
4203.548,4974.885,5904.3486
4094.0774,4846.6,5726.613
3594.2883,4328.601,5181.5073
3737.2095,4472.921,5339.0713
4204.86,4940.874,5834.313
3478.2224,4219.352,5152.4014
-565.65967,-65.93945,737.79663
4857.763,5832.306,7112.4673
4507.627,5435.485,6659.342
4165.974,5073.282,6254.295
4213.887,5161.485,6335.2695
4740.745,5843.7715,7125.241
