p10,median,p90
6665.7163,7682.6567,8801.669
6937.646,7958.8955,9204.87
5292.8022,6400.577,7621.951
-1019.3999,-268.82568,841.86865
6777.0166,7697.5312,8817.809
6425.6343,7383.493,8459.908
6338.9897,7235.4536,8307.818
6077.793,7042.1455,8150.8364
6486.293,7416.8223,8489.741
5276.6685,6287.7334,7331.371
-350.5171,329.44727,1293.3174
6707.243,7725.884,8933.309
6686.858,7672.49,8823.094
6442.926,7415.124,8558.458
6196.462,7183.2373,8338.469
6391.313,7416.33,8645.971
4365.158,5495.415,6649.534
-945.5449,-125.20361,828.56494
6385.0815,7429.1978,8645.789
5849.1465,6955.1885,8168.4414
5663.566,6682.8438,7908.5493
5920.683,6986.16,8232.968
6151.7427,7196.344,8483.421
4979.368,6189.855,7657.25
-116.12695,566.6719,1671.7119
7099.8306,8474.814,10262.045
6779.6367,8116.013,9967.166
6542.8096,8003.4946,9961.957
6290.21,7853.799,9962.59
6625.8325,8183.1416,10292.503
