p10,median,p90
5706.542,7231.419,8872.889
5855.327,7371.639,9073.244
3464.5344,4882.3584,6354.5796
-1365.1807,-259.0791,1020.0259
5333.3735,6763.801,8241.319
4890.5415,6150.631,7578.2637
4722.734,5932.3003,7304.729
4349.0474,5566.032,6976.48
4621.849,5874.318,7227.323
3358.7642,4650.0127,5875.027
-815.1802,133.81445,1319.9553
6351.114,7779.6943,9493.881
5931.718,7294.62,8907.17
5533.531,6896.4346,8490.208
4980.7266,6356.5947,7906.289
5173.1274,6652.5615,8276.662
2720.5337,3987.7998,5282.0015
-1297.1533,-163.83105,1013.7998
4914.069,6249.176,7735.164
4383.7466,5763.591,7215.937
4080.187,5389.9883,6823.871
3962.2886,5307.572,6725.618
4089.726,5479.933,6936.075
2976.5422,4362.463,5716.147
-981.90234,32.71045,1182.0579
6533.618,8351.524,10356.227
6212.631,7972.6655,10017.815
5676.373,7542.6973,9588.5
5583.404,7505.3945,9503.61
5674.412,7624.8477,9637.359
