p10,median,p90
9564.633,11086.404,12780.553
9964.75,11701.623,13604.65
5293.6465,6591.7847,7976.5234
-748.08887,489.95996,1950.9141
7545.49,8906.603,10416.886
6949.9814,8200.839,9517.285
6847.401,8077.0366,9503.779
6078.583,7454.4893,8898.053
6247.2515,7510.2095,8881.218
6154.065,7483.3604,8942.126
-404.7788,665.6333,2241.0684
11675.24,13790.532,16635.926
10252.505,12209.201,14875.596
9661.354,11792.409,14630.693
7839.978,10153.883,13089.459
12591.925,15411.5,19841.75
7496.683,10395.699,13888.612
2129.2568,4033.4673,6719.8843
10548.19,13507.201,17775.416
9491.582,12414.18,16516.613
9223.19,12008.736,16108.872
8784.963,11464.986,15080.61
9438.2295,12275.54,16240.768
8459.776,11416.186,15662.365
1613.4644,3533.2031,6949.3
14737.807,20426.668,30989.244
12865.492,17846.56,27217.586
11377.867,16627.074,25684.04
10872.068,16453.234,26396.451
11694.312,17316.238,27769.473
