p10,median,p90
5282.7666,6953.561,8991.064
5798.933,7513.578,9656.02
1502.8618,2761.5198,4222.6665
-1418.6641,-307.9077,1016.8413
5133.5586,6652.944,8306.126
4920.8735,6237.422,7792.837
4423.631,5732.257,7213.0283
4607.0195,5886.6987,7446.2554
5294.32,6624.2236,8243.479
2174.6604,3373.7583,4673.0605
-509.45703,428.18164,1721.5544
6365.195,7933.216,10007.836
5841.079,7335.3105,9286.435
4878.9277,6382.476,8312.893
4546.805,6078.0005,7846.2285
5259.6895,6871.4917,8764.093
1240.1069,2389.9087,3661.68
-1254.3032,-212.64844,955.3938
5133.2715,6564.707,8122.949
4710.779,6085.5215,7602.965
4039.4998,5283.0146,6749.966
4473.468,5750.142,7206.84
5081.535,6439.3203,7950.706
1880.3767,3126.0762,4653.9014
-848.2954,148.56982,1405.512
6521.0654,8662.103,11262.626
6023.5396,8111.211,10754.778
4884.89,6983.565,9582.862
4995.148,7071.42,9548.593
5377.4863,7512.381,9936.078
