p10,median,p90
7942.5527,9053.305,10180.328
8632.968,9799.457,10960.293
8940.232,10108.392,11380.874
-1360.1143,-321.11865,848.42773
7282.1997,8464.227,9689.5625
6810.57,7916.9414,9059.401
6301.4907,7391.0874,8583.935
4997.253,6236.3496,7354.911
6728.144,7864.9614,8992.714
9007.091,10184.945,11396.4375
-435.29736,464.583,1499.1519
9501.412,10655.891,11969.24
8941.342,10139.895,11435.475
8268.371,9518.417,10706.635
6141.358,7455.953,8820.156
7787.8774,9094.536,10410.737
8169.1055,9353.842,10614.031
-1466.7852,-313.1714,861.8721
6695.5605,7961.26,9244.639
6617.843,7881.5356,9217.422
5901.2974,7108.2363,8355.952
4894.5264,6197.0225,7376.1934
6144.274,7402.972,8713.128
8493.643,9819.055,11295.311
-703.7446,245.27832,1388.5591
9332.017,10875.29,12436.691
9093.616,10493.574,12074.912
8371.187,9891.203,11516.379
7313.8047,8844.178,10372.066
7963.6895,9643.117,11232.203
