p10,median,p90
6188.194,7149.862,8418.232
6697.714,7754.368,9224.346
6890.498,7919.211,9377.687
-931.96387,-205.68457,894.47754
5613.0767,6545.903,7692.394
4882.844,5692.7803,6630.5225
4300.204,5125.4062,6124.2534
4332.7744,5225.0825,6246.2437
5016.0947,5823.0444,6873.0776
6998.8525,8045.285,9469.288
-367.2119,316.70752,1623.1792
7463.4424,8639.392,10649.576
6346.611,7484.0537,9325.072
5724.4277,6925.499,8934.768
4881.373,6288.8794,8378.206
6920.25,8499.864,10933.482
6830.7344,8134.2065,10240.187
-286.39062,597.2378,2205.2378
5772.0596,7034.0713,9142.679
5223.707,6510.6963,8545.12
4512.118,5688.9478,7678.699
5021.683,6194.181,8215.899
5695.4727,6945.717,9155.378
7277.105,8895.951,12032.9375
77.055664,909.8086,2953.1733
7770.106,9830.243,14223.362
6936.9146,8906.141,13041.232
6171.224,8416.297,12971.32
6085.3374,8492.452,13220.453
6347.1255,8776.004,13916.316
