p10,median,p90
10768.494,12366.69,13861.912
10788.184,12277.515,13818.007
10324.849,11799.711,13306.018
-1671.7881,-529.5762,1126.4648
10090.348,11385.458,12854.727
9207.24,10622.666,11975.32
8599.529,9954.526,11391.092
8454.838,9920.499,11344.659
9121.045,10549.413,11837.265
10615.065,11842.131,13125.57
-577.3701,563.8877,1852.8125
12213.544,13554.136,14920.148
10864.539,12304.04,13777.011
10186.365,11730.883,13315.558
8540.328,10360.873,12118.553
10014.9795,11649.611,13216.627
8939.697,10544.479,12070.385
-1573.9141,-299.49414,1059.2344
9406.702,10983.24,12597.827
8186.4883,9972.292,11624.193
6498.6934,8156.6606,9868.212
7214.218,8710.453,10050.507
8468.079,9887.589,11364.162
10197.207,11583.093,13100.416
-812.08594,82.67285,1353.9229
12959.839,14566.756,16490.895
12293.858,14077.779,16206.09
11426.913,13518.846,15854.1875
10752.978,13269.38,15957.355
11791.479,14116.841,16765.344
