p10,median,p90
5534.1357,6229.8,6969.2812
5578.5303,6329.4556,7125.8955
2399.8516,3025.7222,3734.5354
-467.36377,74.92676,663.8948
4106.3706,4786.7275,5516.328
3470.7368,4064.9749,4672.965
3150.1907,3774.058,4435.537
2978.3315,3642.5315,4282.074
3034.8628,3669.0725,4333.2646
2719.1702,3406.3608,4130.671
-345.33496,152.32568,927.479
7010.78,8090.586,9502.914
6050.073,7146.9355,8586.367
5390.655,6581.9004,8259.682
4112.83,5455.3438,7229.823
7095.116,8728.234,11084.811
3441.178,5139.081,7275.1494
898.48047,2013.4604,3797.6484
5453.6396,7302.3115,9689.742
4670.5947,6384.787,8754.574
4404.516,5958.86,8250.935
4312.363,5941.4395,8159.5537
4606.327,6378.9243,8834.715
4260.64,6154.1743,8819.056
1039.229,2328.7473,4862.0293
8779.585,12136.0,18084.89
7598.289,10528.449,15660.243
6730.514,9972.609,15084.611
6356.7896,9823.169,15661.276
6933.6714,10402.708,16832.363
