p10,median,p90
5698.7573,6815.8213,8225.959
5918.0635,7028.555,8488.715
5755.333,6903.423,8277.184
-1355.3477,-462.97217,745.7915
5045.409,6106.963,7338.725
4673.1743,5581.098,6745.9697
3985.7869,4942.8765,6094.3496
3936.1965,4971.965,6132.3853
4537.094,5498.6836,6701.4927
6084.666,7208.182,8669.027
-187.5,619.1997,1932.9016
7013.5034,8247.478,10102.75
6454.1826,7666.8867,9408.783
5408.775,6548.4004,8174.256
4778.4873,5976.6753,7581.319
5323.745,6581.3433,8206.237
5293.0527,6247.624,7371.8506
-1040.8525,-182.92969,820.1821
4935.493,5989.251,7128.9683
4430.8486,5460.963,6632.7793
3397.6619,4379.579,5466.6533
4354.586,5339.796,6420.9443
4616.902,5693.51,6944.9097
5796.3276,6956.093,8400.476
-671.30664,65.18799,1202.0356
6721.999,8241.412,10202.981
6448.8994,7934.2773,9953.459
4889.1084,6508.177,8455.517
5299.2476,6819.062,8765.837
5419.7705,7104.0386,9088.231
