p10,median,p90
7825.3003,8992.75,10272.547
8832.111,10107.087,11598.42
7370.611,8543.259,9876.46
-1150.0332,-90.45117,1173.0942
7039.088,8155.1836,9375.31
5960.2563,6938.5493,7977.1855
5814.5273,6817.755,7943.5767
5072.1,6197.085,7263.978
6330.9556,7355.9937,8409.823
7512.181,8563.7705,9650.363
-763.1885,165.27246,1178.5532
9258.07,10367.51,11832.957
7897.882,9045.052,10257.48
7821.2764,8973.106,10221.722
6246.895,7420.6343,8742.583
7832.2925,8989.142,10371.313
6756.4565,7697.6616,8824.378
-709.95703,211.52246,1217.936
6662.889,7746.021,8810.64
5180.5703,6170.0015,7201.454
5004.2285,5975.9883,7040.444
4786.9346,5804.5015,6740.478
5610.627,6627.4854,7740.003
7125.7617,8280.02,9563.172
-1093.5303,-310.66016,716.2197
9872.319,11274.288,13014.644
8543.616,9860.255,11513.748
8458.412,9816.909,11517.127
7920.946,9317.74,10977.04
8844.481,10496.684,12370.2705
