p10,median,p90
10122.198,11327.138,12660.227
9686.201,10955.162,12328.156
9440.883,10760.77,12186.12
-1344.2383,-259.82227,1086.0503
9478.357,10706.422,12115.711
8315.52,9516.03,10809.509
7611.9497,8736.748,10021.665
7596.5767,8717.925,9960.373
8032.963,9162.085,10452.449
8798.611,10012.163,11386.25
-182.52148,805.87646,2073.4502
10787.248,12169.603,13821.436
10242.804,11677.369,13266.92
8998.226,10412.287,11932.991
8084.255,9491.799,11128.945
8229.548,9728.493,11260.28
7567.1396,8813.299,10219.312
-2259.7295,-1011.28125,311.05127
8758.75,10129.906,11664.654
7912.771,9252.814,10710.729
6779.2363,8022.261,9373.432
7484.0166,8810.421,10228.718
7438.073,8837.069,10342.615
8490.757,9989.711,11655.98
-422.90137,641.6836,2021.4854
10375.219,12286.728,14491.199
9702.557,11448.736,13620.529
9221.162,11011.878,13159.941
8631.958,10499.983,12506.004
8848.265,10812.145,12919.164
