p10,median,p90
11726.975,13279.945,14862.671
11647.682,13326.462,15159.631
7978.649,9608.099,11324.984
-1363.5205,123.95801,1949.956
10207.182,11516.7,12997.895
9058.226,10400.708,11714.338
9060.3125,10296.086,11646.622
7742.965,8981.897,10330.005
8182.9307,9418.002,10668.782
7353.1724,8689.534,9955.684
-979.02734,514.6465,2046.8413
11808.109,13183.461,14840.758
11127.246,12589.756,14174.663
10401.276,11888.959,13474.6
9853.563,11318.842,12895.33
9980.082,11483.043,13053.199
7114.636,8417.131,9808.453
-657.9834,741.31836,2160.31
9568.117,10795.168,11944.959
8600.496,9821.24,11137.84
7852.6543,9088.105,10284.438
7661.094,8901.108,10020.729
8048.0034,9295.088,10603.26
7687.5156,9064.415,10468.503
-969.2002,352.43652,1920.4214
13260.48,15155.711,17213.572
12751.904,14805.896,17080.885
12132.429,14202.926,16345.85
11644.273,14000.465,16409.49
11362.059,13934.295,16435.65
