p10,median,p90
8413.876,10014.562,11965.9375
8727.84,10360.091,12410.987
5280.462,6681.242,8206.1875
-1717.5264,-549.3408,835.4585
6967.498,8396.535,9898.352
6434.8564,7594.9453,8933.159
6066.88,7221.656,8549.08
5825.702,7023.455,8288.478
6434.312,7561.322,8837.994
6346.243,7580.0464,8896.91
-478.6294,481.49316,1807.5903
10030.938,11680.948,14018.367
8963.187,10529.215,12598.135
8219.976,9653.191,11624.647
7561.4316,8984.893,10846.566
7986.6665,9562.631,11536.424
4968.7515,6214.1807,7534.041
-1066.5312,21.271484,1174.7334
6986.2324,8276.396,9640.04
6344.368,7555.828,8902.97
5335.5464,6430.635,7658.4736
5853.659,6980.8413,8114.99
6271.5806,7463.732,8823.989
6271.9575,7506.6265,8953.12
-841.5156,11.90625,1236.7681
10727.567,12778.505,15397.277
9670.89,11527.666,14067.137
8533.881,10246.645,12494.65
8330.526,10070.182,12262.561
8631.089,10644.973,13048.188
