p10,median,p90
-972.5254,-1.28125,1447.581
6605.2393,7976.5107,10157.738
5570.0947,6749.9395,8445.721
5531.1006,6785.9688,8574.975
5678.341,6907.2266,8748.214
6298.91,7569.5986,9653.713
5761.611,6960.67,8707.67
-691.82666,201.91699,1815.6399
5084.363,6374.5015,8356.033
4480.662,5856.074,7885.5303
3846.261,5374.174,7566.038
-2321.4595,-1101.581,986.6367
5578.727,7256.7793,9676.328
5816.119,7344.9966,9498.827
-897.76807,5.0268555,1716.8518
6484.614,7849.245,10048.206
5379.044,6808.4062,9004.076
5247.0923,6705.748,8942.737
6146.724,7608.0176,10015.602
6296.036,7925.9326,10700.74
5777.8813,7515.496,10381.02
-1152.2104,121.66943,2343.5945
-2177.5322,-535.76074,2330.3635
3633.6602,5775.005,9366.83
3627.6138,5412.4688,8252.886
5049.8296,6536.9204,9056.296
4982.1045,6310.9487,8590.51
6166.375,7640.992,10216.697
-1088.4946,-16.221191,1874.6096
6400.407,8174.132,10701.423
5660.0913,7034.795,9184.152
5493.9214,6826.402,8868.682
5647.405,6857.7188,8729.496
5664.431,6865.0957,8625.938
5749.057,6912.736,8551.848
-806.1924,-70.51465,1245.7808
5099.9556,6262.2305,7895.877
4582.8735,5708.277,7222.7334
4208.545,5295.1235,6712.5166
4957.7217,5882.598,7241.922
5304.4707,6233.183,7444.94
5815.6836,6901.48,8285.182
-930.9087,-279.85352,790.5952
6222.5913,7346.14,9015.756
5529.1953,6474.3213,7760.222
5446.3076,6360.626,7585.36
5633.9746,6582.27,7952.131
6097.7,7111.3276,8661.377
5452.576,6396.763,7585.781
-315.41553,346.46826,1305.9414
4731.4644,5708.0386,6880.6895
4223.253,5221.624,6396.0303
3635.2515,4665.139,5875.6064
4885.635,5854.296,7095.6577
4847.3037,5815.0728,7029.377
5746.1504,6776.5044,8155.866
-772.55273,-255.05713,717.06836
6519.1904,7701.5522,9427.47
5558.8804,6564.704,7956.368
5705.9263,6687.6445,8060.367
5798.5986,6817.812,8190.2695
6151.58,7339.9395,8817.025
5534.177,6565.2227,7927.285
-446.34814,274.0913,1311.1006
5060.3613,6040.945,7224.243
4690.8716,5702.9873,6910.79
4038.1914,5040.5967,6185.8525
4971.4595,5942.4126,7126.9814
5006.1226,5960.291,7117.3164
5662.209,6702.5493,7960.8945
-1104.7646,-277.11426,744.6675
5966.7495,7036.96,8535.43
5248.8877,6298.8013,7613.949
5328.4077,6262.81,7535.85
5503.3853,6520.616,7822.961
5880.3794,6924.118,8375.571
5307.1875,6349.15,7612.3438
-479.9165,260.4751,1392.0557
5151.8125,6264.2095,7594.149
4488.0435,5644.3247,6799.2114
3590.0557,4622.717,5664.989
4351.8643,5296.7485,6353.134
4516.7754,5542.681,6699.576
5457.296,6628.0957,8142.552
-949.2261,-289.60303,841.1787
6401.7676,7824.226,10070.255
5966.788,7389.182,9628.723
5841.5015,7325.2676,9502.686
6038.551,7607.92,9899.589
6217.2627,7918.67,10516.209
