p10,median,p90
7554.29,8523.311,9883.168
7412.924,8439.804,9930.822
5039.791,5878.3257,7179.7163
-654.9678,9.892578,1059.9028
6400.9263,7247.287,8401.447
6154.351,6891.108,7849.411
5485.1,6160.5503,7083.555
5584.686,6258.3345,7141.654
5708.6743,6401.8486,7342.4023
4893.5806,5625.272,6595.4146
-381.13867,263.4712,1288.0312
7772.3477,8697.723,10212.701
7534.144,8437.236,9825.508
6830.9727,7687.9062,9020.809
6250.042,7107.595,8429.818
6521.524,7387.449,8711.675
4170.67,4817.3315,5589.426
-678.42676,-64.14502,590.20703
5698.2173,6463.993,7238.9263
5343.2134,6041.288,6820.1646
4214.4375,4888.688,5629.0005
4563.543,5253.238,5968.777
4566.7344,5333.5723,6227.2124
4065.4492,4918.9707,5897.3853
-739.1079,-163.78613,793.8286
7916.4946,9268.965,11066.726
8045.2017,9303.745,11252.727
7414.7207,8722.473,10732.854
7278.7324,8665.167,10819.941
7287.847,8888.345,11085.461
