p10,median,p90
6845.3965,7689.4478,8719.406
7934.3755,8854.985,9984.119
8594.717,9483.045,10655.465
-1263.4272,-455.042,585.28174
6188.2305,7024.976,7919.6064
5755.2,6501.4663,7250.291
5546.799,6307.0474,7193.4634
5684.761,6462.114,7336.924
7178.5933,7924.506,8777.951
8596.094,9463.835,10494.191
-300.30615,402.04834,1405.9258
7396.7363,8317.84,9487.397
6835.1045,7693.883,8814.658
6289.836,7222.9956,8440.394
5794.939,6702.5044,7948.7837
7627.79,8519.549,9808.886
7873.2627,8694.421,9672.751
-1286.9775,-524.68604,334.35107
5982.289,6836.9697,7662.643
5385.41,6197.244,7079.62
4662.9204,5467.269,6348.944
5206.7695,6016.1313,6858.9434
6793.7925,7659.453,8773.399
7998.5796,9005.379,10436.807
-697.8052,-42.965332,1121.4956
7524.822,8613.833,10260.893
7131.7803,8166.392,9895.325
6873.861,7965.223,9883.534
6762.3003,7918.8623,10007.362
7905.0356,9334.521,11674.193
