p10,median,p90
6237.159,7356.988,8848.154
6568.807,7772.373,9404.074
3555.3137,4467.089,5552.498
-666.0659,135.67041,1157.2642
5229.5586,6090.2393,7151.0435
4847.005,5605.3604,6433.95
4422.711,5164.7417,6055.43
4078.8857,4839.914,5694.531
4054.6597,4759.736,5605.2036
3644.2742,4444.0073,5329.003
-584.4946,63.540527,1223.4863
7380.597,8682.055,10891.348
6944.9893,8265.701,10422.705
5813.671,6992.812,9028.453
4918.7236,6312.9434,8464.535
7474.073,9560.852,13100.666
4460.055,5976.34,8123.428
895.1748,1991.6797,3632.512
6634.6875,8278.321,10818.354
6040.125,7632.6836,10213.24
5026.755,6460.284,8827.113
5089.268,6534.8853,8894.099
5262.714,6940.58,9646.019
4526.9785,6487.581,9714.834
356.67578,1846.604,4856.7197
9237.784,12790.886,20482.965
8736.379,12251.579,19508.068
6788.083,10616.752,17172.97
6436.276,10490.915,17424.617
7046.88,10677.757,17978.523
