p10,median,p90
3780.042,4270.0366,4791.6006
3796.2505,4362.9385,4922.1826
1579.4542,2050.2354,2543.3547
-256.87598,144.8357,606.6697
2833.8337,3300.6404,3793.5325
2699.9468,3124.5183,3551.8574
2462.426,2894.1355,3379.121
2375.858,2842.8804,3350.301
2219.1697,2659.948,3137.4158
1717.441,2207.3555,2703.5698
-175.49585,187.9143,720.3579
4177.869,4771.8037,5605.4316
3847.136,4487.746,5263.1587
3586.0176,4260.051,5137.4985
3245.8684,4016.3403,4980.8804
5034.894,5886.0127,7245.7007
2622.2026,3647.8079,5158.948
898.4741,1584.647,2897.83
3959.198,5001.9634,6801.0444
3627.213,4720.7534,6541.5586
3280.239,4334.773,6153.668
3296.9106,4342.7803,6154.5215
3390.082,4503.306,6573.816
2881.7388,4095.1157,6409.8203
735.5044,1578.6896,3626.913
5385.035,7217.942,11587.098
5046.964,6779.635,10766.287
4484.1924,6347.4893,10142.953
4505.546,6415.379,10864.901
4654.5156,6636.917,11403.853
