p10,median,p90
-257.75244,443.41992,1396.8384
5696.2686,6668.4834,8145.0664
5169.4956,5988.3887,7276.6904
4887.811,5765.6113,7096.3105
4702.043,5521.0625,6756.9087
4760.378,5553.8525,6839.589
2292.812,2902.5405,3860.638
-313.9082,264.1665,1296.8027
3421.6797,4137.894,5290.0117
3383.9993,4111.8257,5305.7124
2813.7217,3611.6628,4908.315
-1630.8071,-723.3999,687.80566
3213.1487,4078.2996,5337.8154
2572.483,3283.1377,4517.625
-274.8994,340.38794,1524.8633
5201.994,6135.732,7644.2637
4833.5996,5847.941,7450.4204
4512.4497,5426.462,6874.918
4786.517,5667.364,7107.253
4704.0005,5604.8423,7267.2764
2121.0547,2956.6658,4458.8833
-545.5073,252.96777,1904.2079
-894.1162,88.755615,2306.6782
2995.7368,4242.8247,6823.7305
2933.9385,3923.7888,5859.455
3384.0537,4166.668,5794.406
3185.9053,3857.4143,5415.533
2745.1401,3598.9277,5252.49
-581.41895,271.87158,1807.9106
5885.6875,7412.412,10025.863
5262.857,6603.9287,9003.446
4937.271,6196.385,8399.996
-234.84033,1266.4863,5094.5566
4412.3022,5669.715,8027.0176
2423.6414,3333.6113,4932.82
-672.31396,5.736084,1158.2195
3571.4072,4261.614,5324.411
3291.7026,3848.119,4736.6963
2881.0994,3423.5154,4157.8936
3137.7708,3641.9421,4297.606
3020.1562,3467.3123,4055.608
2413.0225,2924.6523,3449.3738
-561.8452,-27.94629,599.15283
5305.8877,5934.731,6857.7607
4795.872,5416.208,6142.796
4598.1875,5145.382,5757.265
4593.82,5141.6934,5790.5796
4250.763,4760.754,5370.574
1881.8833,2422.663,3003.5227
-197.1084,235.43872,762.449
3289.9714,3751.8809,4213.711
3207.462,3603.8108,4048.863
2816.692,3244.8057,3720.995
3237.4238,3655.675,4170.6245
2836.442,3295.2827,3863.8538
2454.6743,2958.5972,3612.6707
-207.35034,167.6416,789.2612
5698.669,6454.8887,7577.6714
5029.977,5698.7783,6769.967
4871.1943,5543.5186,6570.3027
4729.453,5381.1357,6319.8545
4717.5,5386.1055,6286.211
2169.1433,2674.7983,3450.312
-101.241455,335.7932,996.3496
3721.0327,4187.039,4776.6235
3661.076,4108.748,4685.6685
3029.2505,3489.4536,3984.2007
3339.189,3751.326,4206.7363
2945.893,3379.1597,3862.8032
2667.6797,3111.477,3552.1296
-349.91455,149.11938,676.1797
4918.733,5428.611,6127.7524
4620.5044,5076.3877,5656.728
4444.3955,4913.474,5477.0283
4357.0845,4800.179,5336.3535
4303.7183,4766.2134,5321.484
2124.4917,2524.2085,3063.706
-178.65161,273.51587,800.80396
3657.1025,4133.659,4653.21
3525.2336,3974.716,4440.7686
2770.489,3210.3308,3726.7407
2867.719,3278.649,3747.673
2761.9385,3207.8674,3701.758
2343.4194,2816.4524,3444.9976
-448.1621,-17.824463,639.44336
5575.5366,6357.538,7424.909
5337.3794,6109.0547,7349.4297
4926.992,5768.9937,7107.124
4706.135,5591.528,6874.2075
4769.134,5711.9863,7074.835
