p10,median,p90
8045.6787,9105.619,10563.794
7871.668,8939.186,10435.589
7458.3115,8511.814,9915.16
-1062.1836,-373.47754,830.9087
7387.9727,8356.739,9659.352
6880.8223,7710.999,8811.909
6300.0303,7078.17,8105.8135
6417.2065,7187.466,8131.921
6827.4614,7593.5703,8619.538
7353.1177,8251.328,9406.726
-213.4082,392.44238,1545.5186
8981.301,10091.741,11852.123
8353.067,9495.51,11194.596
7492.068,8554.621,10240.445
6650.9434,7726.999,9335.037
7299.6084,8446.327,10091.392
6827.849,7613.3545,8643.694
-1053.6602,-424.5537,421.2456
7109.387,8039.917,9197.055
6892.598,7754.9966,8935.386
5653.3936,6463.4985,7540.324
5954.561,6820.1094,7866.932
6413.6997,7323.184,8580.766
7148.2847,8216.324,9694.314
-237.4961,354.29834,1527.917
8783.018,10249.264,12495.266
8551.018,9891.491,12208.244
7842.038,9132.322,11474.62
7588.474,9008.825,11434.443
7800.244,9397.746,11851.562
