p10,median,p90
8608.861,10260.776,11999.366
8971.205,10511.994,12364.621
6825.328,8446.415,10115.164
-1591.8105,-267.29297,1313.8091
6701.909,8340.626,9880.533
6192.9497,7563.677,8975.703
5489.535,6784.7173,8149.5146
4933.642,6260.092,7540.772
5422.457,6660.7847,7839.8877
6889.4453,8155.904,9386.147
-933.88965,200.39404,1438.4717
9335.403,10700.396,12419.814
8738.327,10173.505,11810.21
8046.438,9513.388,11127.306
7122.2583,8615.752,10263.109
7287.168,8918.978,10553.475
5918.3516,7169.684,8494.594
-971.12695,241.49219,1466.6426
5940.6157,7220.599,8535.629
5457.7236,6764.922,8125.308
4143.9062,5360.7217,6664.2466
4933.8623,6049.1396,7158.3843
5097.331,6249.0845,7496.2583
7179.908,8510.016,9980.191
-996.1084,-92.26318,1158.2651
10534.551,12209.5,14297.773
10157.646,11924.904,14136.513
8733.962,10664.811,12909.112
8720.938,10712.177,13083.379
8803.467,10963.789,13399.855
