p10,median,p90
5861.331,7325.655,9392.48
6142.393,7678.0703,9828.84
5714.8706,7129.051,8952.814
-1473.2383,-609.71436,718.73193
5344.212,6601.8223,8158.9434
5027.417,6054.5063,7382.337
4692.918,5682.4976,6939.009
5110.1475,6087.087,7337.3633
6013.3306,7050.709,8354.199
6338.1577,7597.1045,9233.541
-121.09717,607.3174,1870.6609
7184.37,8642.156,11035.887
6436.9453,7743.7925,9819.252
5604.3433,6884.5522,8772.986
4947.922,6315.0635,8138.2
5716.6025,7199.6895,9190.599
5303.431,6370.663,7726.0596
-1168.3008,-425.6797,554.4614
5290.2363,6448.314,7823.6895
5028.5723,6195.95,7628.2437
4363.8643,5386.742,6638.6353
5017.9663,6079.605,7362.3887
5717.412,6845.0815,8314.025
6119.846,7409.073,9207.563
-356.16504,237.8335,1397.0293
7043.0146,8796.993,11680.162
6300.868,7968.581,10389.781
5505.456,7143.1094,9473.285
5440.797,6977.9175,9163.889
5808.983,7576.773,9844.957
