p10,median,p90
6322.436,8038.6787,9895.24
6619.201,8435.673,10350.711
3114.7446,4698.8364,6374.1733
-2066.7563,-617.8291,971.1177
6779.232,8581.584,10452.472
6345.207,7923.4565,9721.327
5702.3394,7267.3906,8960.061
4840.386,6402.5166,8121.2246
5655.7007,7275.7407,8966.323
2901.2227,4328.7246,5777.9277
-812.3408,439.45703,1917.6426
7512.9346,9389.18,11527.799
7365.2837,9272.44,11311.125
6312.3857,8063.9756,10153.844
4966.4927,6788.2207,8766.042
5570.9277,7490.8066,9412.441
2077.0408,3584.766,5167.1167
-2131.5713,-582.5371,897.21875
6186.147,8000.389,9830.6875
5836.375,7596.7686,9415.684
5013.368,6649.246,8470.32
4580.0347,6286.34,8075.331
5437.847,7179.082,8945.6455
2676.0896,4228.397,5935.849
-1110.2363,245.91602,1695.1064
7705.2197,10007.729,12420.854
7591.3403,9882.516,12403.211
6711.974,9088.016,11548.429
5894.9927,8233.094,10674.77
6120.4297,8553.782,10929.268
