p10,median,p90
11212.596,12335.594,13493.631
10899.129,12126.979,13323.129
6099.8965,7161.441,8262.593
-1641.1113,-426.29688,798.16943
8189.0664,9353.989,10500.825
7124.449,8128.995,9099.883
6806.8047,7819.9453,8847.336
7032.645,8081.5034,9086.903
7359.1685,8278.877,9258.477
6991.1353,8062.5913,9186.199
-37.16992,969.1616,2055.7012
13648.141,15135.984,16726.928
11692.312,12973.1,14271.232
10712.644,11972.464,13263.991
9951.725,11163.384,12589.479
10280.506,11538.376,12933.311
5662.6704,6781.339,8015.238
-906.54395,212.33301,1337.6182
8086.815,9278.816,10443.627
6673.843,7753.167,8849.4375
5852.0654,6904.0996,8034.988
6654.4004,7695.791,8671.226
6884.681,7985.3267,9060.02
6739.086,7833.871,8897.07
-788.0996,138.97559,1229.3276
13796.297,15412.791,17257.668
11893.521,13415.611,15338.717
10555.7295,12091.66,13876.898
10606.559,12283.615,14169.638
10735.319,12619.643,14664.901
