p10,median,p90
7525.8794,8890.942,10508.031
7833.0273,9181.329,10899.875
6838.2817,8049.861,9560.689
-1218.5781,-171.39502,1095.1499
6131.0977,7348.658,8639.734
5280.58,6290.158,7445.721
4858.69,5909.093,7097.0107
4355.3115,5509.2256,6659.337
5106.022,6126.9897,7241.693
6863.958,7973.6777,9251.129
-597.2783,316.3745,1479.6758
8513.094,9744.846,11536.359
7827.591,9080.955,10637.3125
7178.7197,8411.608,9914.65
6192.1494,7393.2593,8897.465
6880.8247,8117.276,9651.291
6209.4473,7188.32,8406.142
-883.0054,90.38428,1142.3232
5765.632,6881.255,8086.044
4621.476,5689.0674,6821.1514
3904.4172,4907.1553,6030.8857
4159.536,5201.5176,6217.5806
4406.9893,5535.1465,6702.0757
6630.157,7866.2637,9267.059
-841.4956,-47.966797,1047.3032
9118.694,10781.69,12789.389
8555.821,10020.457,12067.164
7911.2227,9404.701,11404.688
7639.0356,9221.593,11226.336
7815.4883,9593.788,11743.09
