p10,median,p90
6963.6797,8991.648,11346.031
7615.446,9909.904,12662.216
3945.5405,5746.5757,7629.9746
-702.5459,102.4126,1293.4629
7686.304,10112.758,13032.545
7070.248,9056.826,11494.694
7335.279,9198.507,11483.945
6605.0034,8461.66,10722.431
7364.5566,9431.205,11879.32
4054.796,5632.089,7082.5566
-434.71777,274.1875,1341.7959
7236.4614,9527.812,12475.84
6630.5757,8819.878,11427.369
6549.9863,8456.412,10905.703
5617.175,7640.5825,10068.635
6117.708,8535.426,11306.16
2799.137,4151.629,5467.236
-621.7988,84.40625,856.2617
7815.0522,10161.701,12943.624
6976.9414,8939.412,11365.356
6975.7974,8806.839,11194.064
6772.789,8466.162,10887.604
6692.915,8792.519,11586.666
3973.6,6133.654,8852.9
248.33789,1140.3765,2460.049
7370.8867,11428.205,18076.863
7095.087,10677.236,16075.492
6913.071,10827.326,16740.652
6176.815,9729.979,15504.021
7067.146,11096.451,16973.047
