p10,median,p90
5456.674,6239.051,7122.0293
5331.5625,6175.5566,7106.5728
1942.6658,2686.1392,3523.032
-890.6553,-278.96387,445.95557
4470.3354,5249.7734,6089.8843
4322.2993,5014.2974,5791.4043
4093.6184,4761.972,5526.7744
4224.857,4900.25,5661.926
4321.49,5021.41,5772.313
2487.471,3218.4346,3919.942
-179.63623,354.97266,1089.6091
5992.3506,6843.0474,7979.502
5331.63,6194.681,7221.4746
4971.915,5838.019,6914.34
4474.929,5328.2197,6366.106
4736.9375,5630.168,6665.925
1421.4695,2121.2642,2935.8918
-602.04004,-15.839844,688.1941
4363.8413,5157.452,6029.1836
3985.7603,4821.809,5706.8506
3581.0356,4344.329,5191.74
3951.6863,4675.212,5468.8926
4064.2742,4788.5015,5588.497
2223.5781,2937.1572,3729.872
-404.36572,113.501465,841.9336
5819.769,6949.6914,8280.291
5172.039,6239.118,7646.077
4859.1465,5900.136,7253.162
4775.9033,5840.5596,7187.504
4870.919,6003.6074,7349.606
