p10,median,p90
5512.9014,6483.5977,7513.24
5612.9985,6640.632,7766.8833
1943.5103,2752.6797,3621.194
-864.667,-112.14551,719.1626
4736.1274,5615.958,6618.257
4240.575,5003.407,5903.427
4054.0486,4813.5977,5715.889
3516.473,4314.3257,5178.1445
3467.6401,4252.7637,5099.2524
2382.3298,3122.7393,3924.5835
-533.3799,114.90332,930.28564
6656.9824,7766.954,9119.273
5985.0464,7040.919,8291.719
5443.436,6468.9736,7667.318
4871.323,5826.3223,6970.6436
5086.7495,6118.415,7307.376
1933.3987,2681.9807,3522.1733
-367.4917,353.54004,1124.8743
4516.4473,5386.3003,6279.2207
3901.4626,4691.468,5575.206
3603.492,4340.252,5188.3584
3479.8518,4214.7695,4984.388
3251.505,4068.8484,4884.165
2295.079,3039.25,3895.3833
-686.7539,-59.856934,725.7615
7252.2104,8646.053,10321.067
6444.9985,7803.8535,9456.95
5668.0063,7000.754,8663.421
5505.3,6918.8486,8620.102
5526.776,7073.1025,8770.865
