p10,median,p90
2952.6318,3573.5986,4202.7266
2981.3137,3614.955,4316.55
245.50952,639.5554,1117.82
-403.8318,-9.995361,424.59924
1766.8127,2344.8652,2946.0542
1830.9767,2346.051,2862.121
1261.2893,1701.4554,2211.9614
1286.2283,1785.8918,2266.1243
1364.7322,1875.1692,2388.7952
576.7401,997.18066,1433.2046
-130.99316,232.40259,673.5303
4436.1187,5321.5205,6373.3555
4076.0833,4947.8276,5886.219
2664.9146,3413.6157,4261.589
2446.6448,3207.3242,4063.6118
2623.8027,3506.3408,4412.076
299.13354,757.18677,1206.5314
-213.33301,192.36328,621.692
1769.2759,2405.679,3010.496
1771.8579,2380.141,3003.709
980.9957,1476.8728,2094.8984
1112.1973,1602.2671,2138.4614
1246.0479,1803.9678,2381.718
370.8296,821.53015,1348.0171
-385.62646,-4.898926,448.38745
4311.122,5288.2344,6447.2393
4140.965,5209.26,6483.5923
2645.8015,3643.8726,4781.387
2610.0483,3617.2227,4650.379
2596.0347,3680.9614,4856.539
