p10,median,p90
8986.011,9936.889,10933.094
8794.014,9789.361,10833.877
5594.285,6501.864,7376.8623
-532.85205,271.53564,1109.522
6443.094,7333.8203,8269.444
5830.946,6630.5845,7437.9634
4908.6104,5738.8506,6623.5977
4797.374,5685.4307,6569.6807
4754.1367,5586.8066,6482.6836
5710.691,6666.431,7803.4077
-176.57373,572.2759,1771.9409
11240.9375,12823.394,14902.501
10302.779,11898.799,13869.664
9004.963,10640.954,12899.729
6894.011,8721.549,11130.918
10969.324,13116.432,16241.663
7499.733,9866.891,12917.114
1605.0088,3134.4922,5522.835
9114.816,11450.445,14757.652
8300.775,10624.826,13980.424
7386.5557,9540.871,12690.543
6937.7104,9127.752,12181.451
7500.2134,9876.02,13273.984
8404.534,11089.815,15294.904
1692.2109,3352.423,6855.8174
13440.346,17845.701,26224.107
12412.849,16550.541,24563.762
10540.559,14871.912,22269.814
9859.31,14638.572,23131.8
10747.282,15515.039,24807.258
