p10,median,p90
6864.242,7942.3345,9454.834
7200.0986,8295.142,9895.043
6622.79,7634.7217,8966.097
-1285.1016,-590.3052,531.8613
6364.773,7224.3613,8297.268
5646.2896,6353.692,7048.8857
5484.59,6168.443,6952.876
5333.7393,6027.4863,6774.7783
6399.0,7081.712,7868.0205
6454.983,7282.5967,8199.865
-316.41895,283.5376,1227.0059
7318.226,8337.957,9864.448
6677.147,7565.5566,8838.708
6207.6504,7130.909,8496.784
5375.771,6394.8687,7789.309
6511.7227,7604.1504,9195.039
5530.825,6312.059,7238.008
-1099.2954,-407.1953,308.30322
5455.62,6344.717,7249.895
4703.6904,5559.1416,6542.656
3961.7168,4781.0586,5753.0103
4465.7393,5354.0938,6276.53
5626.645,6589.96,7883.083
6218.9316,7393.6875,8998.227
-532.1426,133.1372,1376.6475
7758.0703,9461.594,12040.917
7373.792,9005.589,11700.594
7006.9966,8780.816,11709.52
6734.818,8639.123,11765.895
7329.046,9340.469,12680.08
