p10,median,p90
3787.9492,7785.45,11051.139
3884.8174,7651.623,10797.527
2214.4458,5683.334,8848.137
-4769.0146,-1633.2754,1019.5869
4056.1934,8038.0713,10976.693
5234.1875,8555.012,11204.924
4317.21,7376.7407,9508.971
3547.2844,6448.504,8609.351
3901.749,6886.3086,9019.43
2208.0024,5177.109,7295.494
-3215.1396,-469.7173,1762.9141
6055.0654,9941.411,13096.144
5798.181,9686.862,12786.134
4519.035,8169.8096,11211.474
4008.8982,7562.287,10312.611
4286.6514,7885.2925,10757.422
2875.1106,5476.9956,7872.171
-2967.9238,-769.5039,1247.0122
5728.5137,8576.432,10888.127
5407.337,8000.0425,10157.717
5223.922,7504.928,9445.7
5251.419,7589.7935,9433.909
4696.0977,7199.0864,9111.954
2870.171,5188.1133,7156.2417
-1751.4287,24.648438,1755.8086
7347.212,10338.428,13367.272
7251.754,10176.805,13214.508
5708.889,8837.867,11890.971
5240.929,8363.108,11165.535
5409.126,8565.005,11301.683
