p10,median,p90
9427.785,10541.561,11788.883
9126.612,10318.111,11592.22
7460.7686,8634.486,9913.801
-2059.8262,-945.8887,335.40918
8661.976,9802.712,11105.236
7587.64,8618.743,9734.177
7349.7183,8348.209,9476.203
7635.6045,8649.41,9726.103
8575.555,9545.057,10618.39
7729.169,8885.148,10076.499
54.524414,1066.9849,2402.333
10451.451,11790.135,13631.213
9296.969,10657.395,12212.096
8270.3955,9620.077,11208.723
7761.2183,9111.599,10745.564
8144.0166,9569.092,11145.841
6349.956,7721.312,9105.362
-2136.2236,-875.09863,428.93604
7930.173,9275.289,10755.002
6879.345,8308.914,9839.201
6057.6426,7349.7495,8768.53
7033.5312,8285.671,9621.564
7872.2637,9121.905,10558.908
7335.5293,8640.814,10131.052
-91.7832,905.2715,2312.168
9755.381,11523.512,13729.73
8722.946,10348.14,12359.608
8079.404,9661.367,11665.23
7942.072,9586.024,11630.8955
7982.9014,9768.687,11956.436
