p10,median,p90
7769.646,9256.305,10857.625
8294.568,9681.8125,11333.656
6477.5547,7969.6875,9589.647
-1330.3379,-186.49756,1375.9395
7688.092,8806.994,10124.911
7299.948,8405.994,9678.0205
7031.373,8074.916,9298.3955
6465.9976,7530.4214,8853.878
7161.497,8201.934,9403.448
6019.2896,7132.1025,8246.28
-687.59717,358.20947,1570.9268
7771.0103,8870.447,10249.08
7835.2397,8939.016,10286.15
7241.64,8323.75,9583.33
6642.654,7743.9883,9074.689
7154.8184,8269.393,9589.167
5337.5728,6472.3247,7671.371
-1328.8315,-235.52783,952.31445
7075.2246,8102.0723,9282.096
6868.706,7899.218,9037.491
6296.246,7315.4473,8439.498
6247.0713,7307.4746,8380.967
6824.282,7888.247,9065.711
5764.239,6919.6685,8240.589
-594.84326,303.31152,1476.729
8437.848,9918.588,11534.217
8565.001,10004.465,11744.605
8022.1865,9600.176,11339.506
7800.3296,9522.54,11405.52
8135.2046,9865.388,11741.516
