p10,median,p90
6460.299,7382.5156,8564.479
6603.8564,7586.388,8902.046
3197.6404,4009.7617,4964.3467
-798.59375,-142.66016,676.4048
5446.1914,6175.7563,7039.828
5017.408,5600.51,6207.3257
4407.8154,4984.3984,5645.5767
4069.0942,4672.377,5268.0903
4249.0522,4768.035,5393.8413
3773.1843,4415.2266,5053.27
-287.1211,221.88574,1113.2612
7822.045,8940.225,10694.214
7031.4253,8091.013,9776.658
6362.2573,7314.385,9065.679
5231.8057,6264.9053,7898.8745
5471.7124,6681.3086,8400.784
2916.4226,3548.1934,4299.2188
-245.13965,289.4287,918.78955
5098.951,5831.4404,6657.621
4537.356,5196.444,5953.7295
3809.7588,4412.472,5166.8125
3714.708,4343.201,5042.558
3791.946,4531.5728,5416.665
3487.4167,4336.6455,5334.0137
-249.41357,279.41943,1233.043
8364.196,9927.805,12288.793
7381.67,8956.639,11423.82
6490.0576,8169.705,10797.401
5920.649,7719.7334,10591.52
6243.0957,8202.682,11207.709
