p10,median,p90
6572.8184,7598.6045,8678.524
6932.822,8034.213,9254.974
4656.1733,5605.7593,6689.8633
-685.9199,186.8584,1138.4814
5020.195,5982.54,6980.8965
4503.104,5327.315,6222.5117
3935.1914,4799.569,5705.158
3570.687,4494.785,5334.7163
4036.19,4878.881,5731.874
4893.541,5815.6504,6709.6006
-260.8086,508.03174,1402.8975
7949.4106,9142.484,10471.08
7099.258,8186.6504,9411.511
6407.9707,7506.0894,8655.609
5418.78,6495.795,7706.291
5971.4995,7067.627,8248.678
4180.807,5135.324,6102.595
-365.31543,476.82422,1353.0562
4638.368,5571.833,6536.27
4019.4963,4915.7437,5833.3867
3137.1238,4026.2935,4979.3013
3235.5217,4071.141,4949.5254
3451.452,4417.2876,5364.077
4672.76,5598.2515,6550.383
-718.1465,-27.285156,820.8081
8198.374,9480.648,10971.363
7512.589,8730.378,10223.477
6694.8506,7930.324,9374.92
6425.427,7739.189,9180.816
6656.284,8139.4097,9710.066
