p10,median,p90
5056.2524,6109.8774,7235.1875
5441.6055,6531.1587,7777.8633
4041.5518,5009.34,6060.1387
-893.5039,23.3125,988.80273
3889.3904,4888.3975,5918.3945
3132.1494,4039.956,4916.9907
2800.3428,3678.0283,4593.7163
2521.4521,3413.9832,4295.029
2858.561,3755.0195,4618.3394
4124.235,5027.2563,5970.967
-620.1362,179.46582,1109.1082
6178.336,7257.139,8625.074
5285.0107,6354.1577,7532.041
4724.5737,5754.762,6939.1523
4159.18,5198.4053,6391.769
4662.646,5779.4375,6996.9453
3831.832,4643.9272,5545.6465
-500.76758,336.87207,1180.2231
3731.4146,4600.478,5492.593
2762.5107,3575.4465,4406.1826
2177.0898,2998.08,3887.6548
2341.6196,3118.937,3969.5618
2457.6836,3308.0195,4232.4463
3836.2812,4710.5913,5673.6055
-847.7197,-127.984375,723.7969
6892.045,8201.368,9719.764
6136.3247,7402.695,8893.529
5431.9355,6703.2783,8145.7495
5440.3325,6745.5273,8226.8545
5609.838,7082.3486,8650.92
