p10,median,p90
4002.8738,7073.566,9084.601
4620.2104,7477.8623,9516.514
2741.5222,5578.994,7929.323
-3057.9814,-965.4033,947.1753
4932.6025,8135.6045,10017.212
5364.431,8255.14,10087.818
4798.7637,7842.4434,9528.925
3703.147,6666.2026,8520.945
4810.03,7635.6255,9358.78
2590.5447,5509.2764,7421.1255
-2778.537,-447.46777,1192.3125
5052.1094,8471.105,10386.989
4828.5635,8422.129,10369.055
4028.0193,7950.6343,10071.612
3109.8535,6997.0454,9202.398
4598.3535,8283.662,10316.28
3467.9744,5806.3994,7785.151
-2180.6377,-527.73584,1063.6611
5868.871,8400.558,10374.239
5589.213,7993.7695,9864.092
5448.3384,7783.385,9684.657
5046.7573,7490.462,9326.3955
5280.796,7751.5005,9567.629
3231.05,5532.0586,7534.616
-1640.4395,-175.61523,1312.0005
6447.871,8721.227,10729.869
6332.7,8512.296,10454.049
5828.7344,8204.695,10143.407
4802.9385,7226.764,9142.066
5706.1157,8253.322,10060.364
