p10,median,p90
6920.326,8064.6865,9272.816
7651.8833,8811.553,10086.474
8966.878,10226.867,11638.242
-1354.4727,-523.0552,540.6675
7121.666,8201.374,9405.436
6290.4336,7272.931,8267.208
5859.2744,6839.6133,7905.556
4986.917,6026.1924,6955.1914
6510.521,7560.5176,8627.548
8336.314,9509.771,10769.36
-347.31104,428.80225,1423.1772
7461.0093,8661.757,9999.107
7387.5737,8611.269,9931.581
6522.156,7770.9883,9149.727
5253.8774,6561.529,8015.216
6778.297,8051.7114,9414.43
8155.8965,9293.288,10545.883
-1777.5244,-823.2051,140.78516
6540.9727,7697.327,8842.559
5844.9214,6908.209,7996.097
4764.172,5748.7207,6772.6597
5019.8813,6036.676,6958.6187
6020.7686,7121.1885,8319.044
8062.009,9417.245,11103.257
-797.5586,-68.04443,1032.0752
7939.514,9515.893,11394.145
7906.5933,9471.1045,11471.477
7516.6772,9137.8545,11074.441
6647.003,8363.365,10281.219
7291.6606,9288.987,11350.576
