p10,median,p90
7800.792,10764.791,13507.758
6445.133,9599.347,12558.691
-526.7842,1905.1108,4761.3345
-2726.3623,-399.5,2170.52
6916.8306,10435.903,13755.435
7341.4634,10567.455,13583.212
3784.269,6974.5967,9996.544
4900.883,8218.745,11287.504
2657.3613,5758.8047,8790.674
-147.9502,2545.9736,5290.6816
-1131.6533,1312.0571,3904.8638
8609.788,12338.436,15827.158
8293.921,11939.493,15249.463
5083.532,8984.618,12460.538
5717.7915,9700.439,13021.929
5641.427,9627.318,13207.989
-266.87598,2730.026,6196.6885
-3019.1064,-377.0254,2289.687
6676.3174,11138.799,14981.95
5328.6094,9719.818,13463.284
4981.458,9070.916,12761.079
5479.456,9405.413,12594.875
4463.302,8014.634,11245.48
740.74414,3442.3677,6283.3276
-1305.7012,757.16113,3312.3882
9757.648,13215.836,16487.426
8959.635,12628.225,16233.629
7464.4673,11317.723,14968.705
6725.319,10583.574,13921.91
4725.341,8522.416,12163.377
