p10,median,p90
6332.3354,7914.287,9765.097
6601.2324,8212.346,10111.051
2968.3794,4422.2383,6063.726
-1611.4883,-453.79004,956.5469
5732.003,7298.082,9020.949
5663.839,7062.5967,8682.426
5158.3193,6534.185,8098.6846
4819.4644,6189.3193,7799.297
5350.392,6743.111,8269.557
3403.2803,4761.5034,6146.9893
-647.14014,320.48486,1661.4438
7539.2993,9092.429,11061.1875
7173.619,8745.414,10589.594
6329.721,7780.7944,9632.652
5669.6885,7151.204,8918.404
5880.1226,7446.7783,9260.763
2392.0234,3673.8633,5057.519
-1384.7656,-226.77148,1073.5615
5412.375,6976.0664,8719.9
5379.1084,6991.249,8734.515
4439.7256,5947.4233,7662.005
4636.041,6122.1694,7826.987
4878.9487,6432.4575,8128.6694
3010.4749,4495.4404,6135.8594
-1030.8071,64.788086,1477.959
7353.2236,9476.308,12033.532
7235.83,9377.711,12055.016
6100.874,8245.971,10901.901
5829.4097,7964.176,10567.1455
5970.711,8230.98,10670.18
